,name,address,website,phone_number,reviews_count,reviews_average,images
250,Hoa Viên Quán 102,"39/79C Đ. Số 102, Tăng Nhơn Phú A, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 93 807 02 68,,,"['https://lh5.googleusercontent.com/p/AF1QipMB1Xgpxm4-usssnWB1rn3HsVUH1_5ErBpC5M3h', 'https://lh5.googleusercontent.com/p/AF1QipNDqDlNSoTkJtXhdH8uk6zs9_zRTwhzz1fCFb1i']"
251,King BBQ,"50 Lê Văn Việt, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",kingbbq.com.vn,+84 28 3736 7188,,,"['https://lh5.googleusercontent.com/p/AF1QipMTkW2WM5mVRRhSSfYce9wUuz-0DOJ8t_4jtm80', 'https://lh5.googleusercontent.com/p/AF1QipMB1Xgpxm4-usssnWB1rn3HsVUH1_5ErBpC5M3h']"
252,Nhà hàng tiệc cưới Văn Quảng,"99 Đ. Man Thiện, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 93 819 90 83,,,"['https://lh5.googleusercontent.com/p/AF1QipNGwYzWe1j6U45VZD3aSnWHNEtO7xAxLxkZUWuh', 'https://lh5.googleusercontent.com/p/AF1QipMTkW2WM5mVRRhSSfYce9wUuz-0DOJ8t_4jtm80']"
253,Quán Nhậu Phong Nhã,"24 Đ. Man Thiện, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,,23,4.5,"['https://lh5.googleusercontent.com/p/AF1QipPcL85CuJrAsCZpIitqL0uQYveD_RFCmsVhIN0h', 'https://lh5.googleusercontent.com/p/AF1QipNGwYzWe1j6U45VZD3aSnWHNEtO7xAxLxkZUWuh']"
254,Hanbok Korean BBQ,"Đ.61, Phước Long B, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 389 989 300,166,4.4,"['https://lh5.googleusercontent.com/p/AF1QipMpceBSY0tBPW8hzcbhuMRtKY2jQWZXl3b1JKgr', 'https://lh5.googleusercontent.com/p/AF1QipPcL85CuJrAsCZpIitqL0uQYveD_RFCmsVhIN0h']"
255,Ẩm Thực Hoa Sứ - Hải Sản Tươi Sống - Đặt Tiệc BBQ,"578 Nguyễn Xiển, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh 70000, Vietnam",hoasu578.cukcuk.vn,+84 93 451 59 51,34,4.2,"['https://lh5.googleusercontent.com/p/AF1QipOeRfWsKpdZnzM0c_4qbxbmsXMxH9HH6J_KynmL', 'https://lh5.googleusercontent.com/p/AF1QipMpceBSY0tBPW8hzcbhuMRtKY2jQWZXl3b1JKgr']"
256,Hồ câu cá gò công,"305 Nguyễn Văn Tăng, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 90 317 09 69,18,4.7,"['https://lh5.googleusercontent.com/p/AF1QipN0jtl9A1ct7GXtcKP1iYgMCML4emqklM8f7Xqr', 'https://lh5.googleusercontent.com/p/AF1QipOeRfWsKpdZnzM0c_4qbxbmsXMxH9HH6J_KynmL']"
257,Hải sản đồng quê Quán Tròn Vo,"Số 18 đường 270, KCD, Nam Hòa, Phước Long A, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 90 696 08 82,,,"['https://lh5.googleusercontent.com/p/AF1QipOpsvGfTvvfcWHCw2Hn51C0Vez44S_afOsYOky2', 'https://lh5.googleusercontent.com/p/AF1QipN0jtl9A1ct7GXtcKP1iYgMCML4emqklM8f7Xqr']"
258,Nhà hàng tiệc cưới tại quận 9,"174A Đình Phong Phú, Tăng Nhơn Phú B, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 96 678 73 88,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNhwJ9Q71_wc7rRiEQhc0zeWWB2A5q0D7h_2TIW', 'https://lh5.googleusercontent.com/p/AF1QipOpsvGfTvvfcWHCw2Hn51C0Vez44S_afOsYOky2']"
259,Gyu-Kaku Japanese BBQ,"L4-04, Vincom Lê Văn Việt, P. Q.9, 50 Lê Văn Việt, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3730 6858,215,3.9,"['https://lh5.googleusercontent.com/p/AF1QipMxPAZj0DM9Yfe90eQ4Api41MwUUEY00CEgd7Ip', 'https://lh5.googleusercontent.com/p/AF1QipNhwJ9Q71_wc7rRiEQhc0zeWWB2A5q0D7h_2TIW']"
260,Quán Ăn Sân Vườn Hoàng Gia,"203 Nguyễn Văn Tăng, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3733 5448,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipMxPAZj0DM9Yfe90eQ4Api41MwUUEY00CEgd7Ip', 'https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0']"
261,Ẩm thực Quê Nhà,"181 Đường D3, Phước Long B, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 90 600 93 25,13,4.3,"['https://lh5.googleusercontent.com/p/AF1QipM0LFZg1criWIR_w4pQNSZNG3gmxRB-QMPhC1kd', 'https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0']"
262,Cơm Tấm Phúc Lộc Thọ,"139 Hém 445, Phước Long B, Quận 9, Thành phố Hồ Chí Minh 700000, Vietnam",phuclocthofood.vn,+84 90 859 61 39,,,"['https://lh5.googleusercontent.com/p/AF1QipOOhutEg631s_H0dzfxQqCHadWdJO6ObuIbeIo_', 'https://lh5.googleusercontent.com/p/AF1QipM0LFZg1criWIR_w4pQNSZNG3gmxRB-QMPhC1kd']"
263,Kichi Kichi Vincom Lê Văn Việt,"25 Lê Văn Việt, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3730 7327,,,"['https://lh5.googleusercontent.com/p/AF1QipP1IZuVLLJFxiX0xhRGFvYU8lK-KA1mblklbXRS', 'https://lh5.googleusercontent.com/p/AF1QipOOhutEg631s_H0dzfxQqCHadWdJO6ObuIbeIo_']"
264,Bê tươi Minh Phát,"Phước Long A, District 9, Ho Chi Minh City, Vietnam",,+84 97 530 01 02,130,4.3,"['https://lh5.googleusercontent.com/p/AF1QipMDvJIIJF_CkjyeQfSVTrNzSSYixvlLi3EgxKWa', 'https://lh5.googleusercontent.com/p/AF1QipP1IZuVLLJFxiX0xhRGFvYU8lK-KA1mblklbXRS']"
265,DÊ TÙNG XẺO 489.| DÊ NGON QUẬN 9 | DÊ NGON THỦ ĐỨC,"489 Lã Xuân Oai, Trường Thạnh, Quận 9, Thành phố Hồ Chí Minh, Vietnam",detungxeo489.com,+84 96 213 76 82,23,4.3,"['https://lh5.googleusercontent.com/p/AF1QipMF_EzaypE-mCDfHzHqYh-llO7vIU7aME3jYCtM', 'https://lh5.googleusercontent.com/p/AF1QipMDvJIIJF_CkjyeQfSVTrNzSSYixvlLi3EgxKWa']"
266,Tinh Tam Trai Vegan,"145/1 Đỗ Xuân Hợp, Phước Long B, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 769 678 907,,,"['https://lh5.googleusercontent.com/p/AF1QipMqI8YJUFu09UMsoxJwH2DV7Z3uQA2RXtIlC6bb', 'https://lh5.googleusercontent.com/p/AF1QipMF_EzaypE-mCDfHzHqYh-llO7vIU7aME3jYCtM']"
267,Vựa Hải Sản,"RQPJ+QP6, Đình Phong Phú, Tăng Nhơn Phú B, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPkUTjUzNIfvR7RDSjOLsMgMdyDnsYEJqUIsND6', 'https://lh5.googleusercontent.com/p/AF1QipMqI8YJUFu09UMsoxJwH2DV7Z3uQA2RXtIlC6bb']"
268,Nhà Hàng Vuông Tròn,"4 đường Lê Văn Việt, Khu Phố 2, phường Hiệp Phú, Quận 9, Thành phố, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",comnieuvuongtron.com,+84 28 3730 5190,,,"['https://lh5.googleusercontent.com/p/AF1QipOpnNGQx0lkqblK-xD0MoXhFxOjHtpYqQmmWNMk', 'https://lh5.googleusercontent.com/p/AF1QipPkUTjUzNIfvR7RDSjOLsMgMdyDnsYEJqUIsND6']"
269,CHUỖI NHÀ HÀNG SUỐI TIÊN,"120 XL Hà Nội, P, Quận 9, Thành phố Hồ Chí Minh 70000, Vietnam",business.site,+84 98 335 65 98,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNmempajCtUZavpIxlUOsgCHZS6Fdnc3N-q9LxM', 'https://lh5.googleusercontent.com/p/AF1QipOpnNGQx0lkqblK-xD0MoXhFxOjHtpYqQmmWNMk']"
270,Côn Sơn Restaurant & Lounge,"80-84 Trần Quốc Thảo, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",business.google.com,+84 90 638 85 98,108,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNvxY2PzWbUyd_Kz1WpQg6o-AtcWPV9ksvmK-i-', 'https://lh5.googleusercontent.com/p/AF1QipNd8ognmsYhLCse_fJoop3y9XsHseqehXzeXCfy']"
271,Làng Nướng Nam Bộ,"302A Tô Hiến Thành, Phường 15, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam",nhahanglangnuongnambo.com,+84 28 3862 2569,,,"['https://lh5.googleusercontent.com/p/AF1QipNd8ognmsYhLCse_fJoop3y9XsHseqehXzeXCfy', 'https://lh5.googleusercontent.com/p/AF1QipNvxY2PzWbUyd_Kz1WpQg6o-AtcWPV9ksvmK-i-']"
272,Ẩm Thực Quê Nhà Quận 10,"05 Đ. Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam",amthucquenha.vn,+84 90 160 60 26,,,"['https://lh5.googleusercontent.com/p/AF1QipNfgP9X8uvhPwikkt6y-16Mgxt-WQ-rxusbkc29', 'https://lh5.googleusercontent.com/p/AF1QipNd8ognmsYhLCse_fJoop3y9XsHseqehXzeXCfy']"
273,Nhà hàng Đất Sét,"16 Đ. Lê Hồng Phong, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",nhahangdatset.vn,+84 28 3863 2728,,,"['https://lh5.googleusercontent.com/p/AF1QipPDZVRbH7zGu3ZZzU9JZ3oculhsV4FBpguQpyWx', 'https://lh5.googleusercontent.com/p/AF1QipNfgP9X8uvhPwikkt6y-16Mgxt-WQ-rxusbkc29']"
274,Hội An Quán,"285/94A Hẻm 285 Cách Mạng Tháng Tám, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipN3lPNVHCAUY9xZOZf7van7B3JkTn3BukdgojfS', 'https://lh5.googleusercontent.com/p/AF1QipPDZVRbH7zGu3ZZzU9JZ3oculhsV4FBpguQpyWx']"
275,Sao Bien Seafood restaurant,"15 Nguyễn Giản Thanh, P. 15, Quận 10, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 90 866 55 77,,,"['https://lh5.googleusercontent.com/p/AF1QipO3dRl4iGxW21XrrXBqyGKctIdIY2EkiJdlKEIo', 'https://lh5.googleusercontent.com/p/AF1QipN3lPNVHCAUY9xZOZf7van7B3JkTn3BukdgojfS']"
276,Quán Lẫu,"314 Hoà Hưng, Phường 13, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,,18,4.6,"['https://lh5.googleusercontent.com/p/AF1QipOq3cbWa3zZA3B-pAhwiDzQlgZF90aJJiVOWFmo', 'https://lh5.googleusercontent.com/p/AF1QipO3dRl4iGxW21XrrXBqyGKctIdIY2EkiJdlKEIo']"
277,Mùa Vàng The Warehouse,"268 Tô Hiến Thành, Phường 15, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 97 800 00 06,,,"['https://lh5.googleusercontent.com/p/AF1QipNfSywZva3rbNWmmpD4HH4_MCVxIVNiusnQ0ql-', 'https://lh5.googleusercontent.com/p/AF1QipOq3cbWa3zZA3B-pAhwiDzQlgZF90aJJiVOWFmo']"
278,Rocky Bay Oysters - District 10,"Tổ 51, 436/23 Đ. 3 Tháng 2, Khu phố Khu Phố 5, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,,14,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNyiasGSLZrM3nx8OBUN-JGAtrpluYt2TnjXdYa', 'https://lh5.googleusercontent.com/p/AF1QipNfSywZva3rbNWmmpD4HH4_MCVxIVNiusnQ0ql-']"
279,Nhà Hàng Đông Hồ Eden,"16A Đ. Lê Hồng Phong, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3865 1019,,,"['https://lh5.googleusercontent.com/p/AF1QipP-OiZB9q_axlVwdhvWVu_N53vQYhAg1Ti75qWA', 'https://lh5.googleusercontent.com/p/AF1QipNyiasGSLZrM3nx8OBUN-JGAtrpluYt2TnjXdYa']"
280,Nhà hàng All-in,"Hẻm 91 Hoà Hưng, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 92 312 39 11,115,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNX-JY4iPRHEzbMvOfBKe6N7LKommHWNDqmdGkl', 'https://lh5.googleusercontent.com/p/AF1QipP-OiZB9q_axlVwdhvWVu_N53vQYhAg1Ti75qWA']"
281,Nhà Hàng Quê Việt,"15C Nguyễn Giản Thanh, Phường 15, Quận 10, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 90 316 09 99,25,4.7,"['https://lh5.googleusercontent.com/p/AF1QipN_3Lif-U_9aaWikZ5TKihDFJ7IK-Vh21y6dvE3', 'https://lh5.googleusercontent.com/p/AF1QipNX-JY4iPRHEzbMvOfBKe6N7LKommHWNDqmdGkl']"
282,Làng Ẩm Thực 66 CN Quận 10,"Hẽm 334/1 Lý Thường Kiệt, Phường 14, Quận 10, Thành phố Hồ Chí Minh 70000, Vietnam",langamthuc66.com,+84 94 468 44 66,19,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMXOnF07-KcXvJm2U-4qibd7tgotONwT7jFwaK1', 'https://lh5.googleusercontent.com/p/AF1QipN_3Lif-U_9aaWikZ5TKihDFJ7IK-Vh21y6dvE3']"
283,Hải sản - Lập quán,"178/10 Tân Phước, Phường 6, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 94 908 08 62,61,4.5,"['https://lh5.googleusercontent.com/p/AF1QipM2m7Orsqr_RDBvFa-EKqj05rgAPMqaPRb212RL', 'https://lh5.googleusercontent.com/p/AF1QipMXOnF07-KcXvJm2U-4qibd7tgotONwT7jFwaK1']"
284,Quan Go_ Steam- Grill- Hotpot,"781/C10 Đ. Lê Hồng Phong, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 762 363 646,73,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNkfXEOeHhpLeaCjAM2LSPv7dtz1_aLQA7tHiF_', 'https://lh5.googleusercontent.com/p/AF1QipM2m7Orsqr_RDBvFa-EKqj05rgAPMqaPRb212RL']"
285,Nhà hàng hải sản Phi Phố Biển,"Nối Dài Gần Đông Hồ Và, 16A Đ. Lê Hồng Phong, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",phiphobien.com,+84 28 3862 0081,,,"['https://lh5.googleusercontent.com/p/AF1QipNp7TvMvU_RizBV3Yv-xgOQWUxChqMs5zjXJ8iC', 'https://lh5.googleusercontent.com/p/AF1QipNkfXEOeHhpLeaCjAM2LSPv7dtz1_aLQA7tHiF_']"
286,Vườn ẩm thực Đông Hồ Eden,"199 Đ. Cao Thắng, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3865 1019,,,"['https://lh5.googleusercontent.com/p/AF1QipMq5y_DlXVuPRuLQeZXzSFLvFaOocU02ksOgK5n', 'https://lh5.googleusercontent.com/p/AF1QipNp7TvMvU_RizBV3Yv-xgOQWUxChqMs5zjXJ8iC']"
287,Freedom Restaurant 2,"583B Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",facebook.com,,133,4.2,"['https://lh5.googleusercontent.com/p/AF1QipO66nCS9JWAT2c9EqENZE9kjkfyA8fwqR13gndN', 'https://lh5.googleusercontent.com/p/AF1QipMq5y_DlXVuPRuLQeZXzSFLvFaOocU02ksOgK5n']"
288,Xoài Non - Cóc Non - Mắm Ruốc Cường Ngân - Quận 10,"228a Hoà Hưng, Phường 13, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam",shopeefood.vn,+84 794 310 085,26,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNFs0bmFuMzamNdcF8AQDKm9xdABhpJb8gXjzDE', 'https://lh5.googleusercontent.com/p/AF1QipO66nCS9JWAT2c9EqENZE9kjkfyA8fwqR13gndN']"
289,Chả Cá Đế Vương,"Cs1:, 794 Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh 740310, Vietnam",chacadevuong.com,+84 898 893 959,,,"['https://lh5.googleusercontent.com/p/AF1QipP8iIQ-_sjd0zrcjlidPbUVwyGf19gxDP64WLNW', 'https://lh5.googleusercontent.com/p/AF1QipNFs0bmFuMzamNdcF8AQDKm9xdABhpJb8gXjzDE']"
290,Lobster Bay - Nguyễn Tri Phương,"484 Nguyễn Tri Phương, Phường 9, Quận 10, Thành phố Hồ Chí Minh, Vietnam",lobsterbay.vn,+84 1900 066690,204,4.4,"['https://lh5.googleusercontent.com/p/AF1QipM3j3gSAr5hc2TWClXWGREmtzAihn8ZL8AG3kk', 'https://lh5.googleusercontent.com/p/AF1QipP8iIQ-_sjd0zrcjlidPbUVwyGf19gxDP64WLNW']"
291,Quán chay Thôi Kệ,"733 Đ. Lê Hồng Phong, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 94 659 55 73,,,"['https://lh5.googleusercontent.com/p/AF1QipP9tE8-MwkYrz6UyJfByB_h8Jwsi9N0OS5GvHqx', 'https://lh5.googleusercontent.com/p/AF1QipM3j3gSAr5hc2TWClXWGREmtzAihn8ZL8AG3kk']"
292,Nhà hàng chay - thực dưỡng Quỳnh House,"449/23 Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 28 6686 5979,172,4.9,"['https://lh5.googleusercontent.com/p/AF1QipO--0Ssq9dXk5mlOvNRuGbuS8YYXCdkXaDq9t9O', 'https://lh5.googleusercontent.com/p/AF1QipP9tE8-MwkYrz6UyJfByB_h8Jwsi9N0OS5GvHqx']"
293,Tokyo Deli,"388 Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 28 7109 9197,,,"['https://lh5.googleusercontent.com/p/AF1QipOH4yXR1jWODBAA8TT93lNfiQfWTvhcdxuNqhIQ', 'https://lh5.googleusercontent.com/p/AF1QipO--0Ssq9dXk5mlOvNRuGbuS8YYXCdkXaDq9t9O']"
294,Uraetei- Phổ Đình 3 THÁNG 2,"432 - 434 Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",uraetei-yakiniku.com.vn,,,,"['https://lh5.googleusercontent.com/p/AF1QipMDzCGZ_73NU8-1wXJh4_LKNjoNf_Jcd2YAtSgq', 'https://lh5.googleusercontent.com/p/AF1QipOH4yXR1jWODBAA8TT93lNfiQfWTvhcdxuNqhIQ']"
295,3 Ngon Plus - Quận 10,"70 Đồng Nai, Cư xá Bắc Hải, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 90 280 06 38,19,4.1,"['https://lh5.googleusercontent.com/p/AF1QipNFFnnqdsEYMUOFPsfbifay2Kx_qrzwjK_Wv8zG', 'https://lh5.googleusercontent.com/p/AF1QipMDzCGZ_73NU8-1wXJh4_LKNjoNf_Jcd2YAtSgq']"
296,BÚN VÀ LẪU BÒ NGON QUẬN 10 | BÚN VÀ LẪU BÒ NGON ĐƯỜNG ĐỒNG NAI,"40 Đồng Nai, Phường 15, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,+84 98 181 90 49,37,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNFYGhkZYsNSnqSoGnRLOsb0I6Kk15SDJAWM5IC', 'https://lh5.googleusercontent.com/p/AF1QipNFFnnqdsEYMUOFPsfbifay2Kx_qrzwjK_Wv8zG']"
297,Cao Thắng (Nối Dài),"16A/A7 Đ. Lê Hồng Phong, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",,,20,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNGGNtUH7MJgUz60ECgJK_yauEz2A81UtGlRww2', 'https://lh5.googleusercontent.com/p/AF1QipNFYGhkZYsNSnqSoGnRLOsb0I6Kk15SDJAWM5IC']"
298,Nhà Hàng Còng Gió - Ẩm thực miền biển,"Hẻm 796 Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh 72510, Vietnam",business.site,+84 93 339 97 99,,,"['https://lh5.googleusercontent.com/p/AF1QipO4RSxeaFAKdklfBz2rl0QQEKKas439d-C1upJf', 'https://lh5.googleusercontent.com/p/AF1QipNGGNtUH7MJgUz60ECgJK_yauEz2A81UtGlRww2']"
299,Nhà hàng Sakura,"505 Đ. Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3862 3699,,,"['https://lh5.googleusercontent.com/p/AF1QipMlBS77D7OAnngEBktUHJzqckz1anC9HWaALQ2Q', 'https://lh5.googleusercontent.com/p/AF1QipO4RSxeaFAKdklfBz2rl0QQEKKas439d-C1upJf']"
300,Nhà Hàng Đại Dương,"262 Minh Phụng, P.02, Quận 11, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 93 224 25 28,,,"['https://lh5.googleusercontent.com/p/AF1QipPBJmGcq_D53Em03GsW05e4XOKmoKNbqWpuhLOg', 'https://lh5.googleusercontent.com/p/AF1QipNXdYLDBEQpNOqfGbc9BgudKbZ7-LpUYZ5IWdlg']"
301,Thuy ta Dam Sen Restaurant,"3 Hòa Bình, Phường 3, Quận 11, Thành phố Hồ Chí Minh 700000, Vietnam",thuytadamsen.vn,+84 28 3961 2082,,,"['https://lh5.googleusercontent.com/p/AF1QipNXdYLDBEQpNOqfGbc9BgudKbZ7-LpUYZ5IWdlg', 'https://lh5.googleusercontent.com/p/AF1QipPBJmGcq_D53Em03GsW05e4XOKmoKNbqWpuhLOg']"
302,Nhà Hàng Phát Đạt,"14 Đường Số 2, Phường 15, Quận 11, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 28 3868 9999,130,3.6,"['https://lh5.googleusercontent.com/p/AF1QipOnrAKxEi1bR2qXX81O1YCQEWe_xWhsC7RgtKLX', 'https://lh5.googleusercontent.com/p/AF1QipNXdYLDBEQpNOqfGbc9BgudKbZ7-LpUYZ5IWdlg']"
303,Nhà hàng Minh Râu,"196 Bình Thới, Phường 14, Quận 11, Thành phố Hồ Chí Minh, Vietnam",,+84 90 135 30 46,97,4.0,"['https://lh5.googleusercontent.com/p/AF1QipNzt1bq0jWj3ICnHIs7LI1I-oUSKJcb3_dZArfZ', 'https://lh5.googleusercontent.com/p/AF1QipOnrAKxEi1bR2qXX81O1YCQEWe_xWhsC7RgtKLX']"
304,Nhà Hàng Lục Đỉnh Ký - 六鼎记,"968 Đ. 3 Tháng 2, Phường 15, Quận 11, Thành phố Hồ Chí Minh 700000, Vietnam",nhahanglucdinhky.com,+84 90 261 91 21,21,4.0,"['https://lh5.googleusercontent.com/p/AF1QipMjE7_dfSzvaXjxPWUh_9GTnoZr7JdbONvNxzcK', 'https://lh5.googleusercontent.com/p/AF1QipNzt1bq0jWj3ICnHIs7LI1I-oUSKJcb3_dZArfZ']"
305,ẨM THỰC HOÀNG OANH | HẢI SẢN NGON QUẬN 11 | ĐẶT TIỆC HẢI SẢN QUẬN 11,"353 Lạc Long Quân, Phường 5, Quận 11, Thành phố Hồ Chí Minh, Vietnam",,+84 90 793 07 89,,,"['https://lh5.googleusercontent.com/p/AF1QipOqeaGNw4L1-lPpSI_fsxJw6eRdVBWCKBcu87Ej', 'https://lh5.googleusercontent.com/p/AF1QipMjE7_dfSzvaXjxPWUh_9GTnoZr7JdbONvNxzcK']"
306,Nhà Hàng Buffet Sea,"184 Đ. Lê Đại Hành, Phường 15, Quận 11, Thành phố Hồ Chí Minh, Vietnam",,,108,3.7,"['https://lh5.googleusercontent.com/p/AF1QipOOKFpE48pF7Zj_19IddT0ZF2cCNSrR6dyk7Ell', 'https://lh5.googleusercontent.com/p/AF1QipOqeaGNw4L1-lPpSI_fsxJw6eRdVBWCKBcu87Ej']"
307,Nhà hàng Tây Đô (HCM),"Đường số 6/49 Đường số 2 - Cư xá Bình Thới, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6684 8489,65,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNrz4_Fz63luHuv8I3PKlly21WoBZOEZwGXtBca', 'https://lh5.googleusercontent.com/p/AF1QipOOKFpE48pF7Zj_19IddT0ZF2cCNSrR6dyk7Ell']"
308,Holiday Món Ngon Trung Hoa - Nhà Hàng Tại Gia,"55 Đường Số 7, Đường Số 5 - Cư xá Bình Thới, Phường 8, Quận 11, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 94 233 80 38,15,4.6,"['https://lh5.googleusercontent.com/p/AF1QipMxIKxPQ6rBaQiuMH7CPaK1BhYXBkIKuETppABL', 'https://lh5.googleusercontent.com/p/AF1QipNrz4_Fz63luHuv8I3PKlly21WoBZOEZwGXtBca']"
309,TÂN LẠC VIÊN RESTAURANT-NHÀ HÀNG QUẬN 11,"1199 Đ. 3 Tháng 2, Phường 6, Quận 11, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 93 789 11 99,,,"['https://lh5.googleusercontent.com/p/AF1QipM2gD9C32-tPZIKnw55pA8tkvPU094Zsqcdhc8S', 'https://lh5.googleusercontent.com/p/AF1QipMxIKxPQ6rBaQiuMH7CPaK1BhYXBkIKuETppABL']"
310,LƯƠNG QUYỀN KÝ | NHÀ HÀNG VIỆT- HOA | ĐẶT TIỆC QUẬN 11,"299 Lãnh Binh Thăng, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Vietnam",,+84 776 177 335,6,4.8,"['https://lh5.googleusercontent.com/p/AF1QipOTtwH_3ElhLIS6wzeVpKlPq2t0sQ5pUUby7Lpo', 'https://lh5.googleusercontent.com/p/AF1QipM2gD9C32-tPZIKnw55pA8tkvPU094Zsqcdhc8S']"
311,Beefsteak Titi ( Quán Pháp TiTi),"14 Đ. Tôn Thất Hiệp, Phường 13, Quận 11, Thành phố Hồ Chí Minh, Vietnam",,+84 90 343 60 61,,,"['https://lh5.googleusercontent.com/p/AF1QipPD9IDJfI9KmWbHjHooHUuQtjkh_5JvtoW-vWte', 'https://lh5.googleusercontent.com/p/AF1QipOTtwH_3ElhLIS6wzeVpKlPq2t0sQ5pUUby7Lpo']"
312,Fruit Crush - Trái Cây Tươi & Ăn Vặt - Quận 11,"93/4 đường 100 Bình Thới, Phường 14, Quận 11, Thành phố Hồ Chí Minh, Vietnam",,+84 92 909 05 22,14,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNrliWkuMGBYNJxG3Y4zFmYkZU7pM244N_CJhJk', 'https://lh5.googleusercontent.com/p/AF1QipPD9IDJfI9KmWbHjHooHUuQtjkh_5JvtoW-vWte']"
