,name,address,website,phone_number,reviews_count,reviews_average,images
318,The Coffee House,"313 Nguyễn Thị Thập, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipNleuevD2F8CuDJCB6BzdsOykoTsCqY1eOMMr_o', 'https://lh5.googleusercontent.com/p/AF1QipPf9fikPNCVzfJVIHVDoekLQmuAGjXAllq2-Xl8']"
319,Hochi Cafe,"43 Đ. Số 15, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 91 898 98 27,201,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNpVDfV13rNQwyAuZGoYSiX9qG1rcQNej6egEWm', 'https://lh5.googleusercontent.com/p/AF1QipNleuevD2F8CuDJCB6BzdsOykoTsCqY1eOMMr_o']"
320,GIÓ - Cafe Sân Vườn Bờ Sông,"34/21 Hẻm 300, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,+84 98 100 20 80,36,4.7,"['https://lh5.googleusercontent.com/p/AF1QipPUNdO2znp3U10eKA89jiIep3iCFoIDV1uVhrqo', 'https://lh5.googleusercontent.com/p/AF1QipNpVDfV13rNQwyAuZGoYSiX9qG1rcQNej6egEWm']"
321,Cafe Thủy Mộc,"492 Đ. Nguyễn Văn Linh, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,+84 97 239 99 93,,,"['https://lh5.googleusercontent.com/p/AF1QipMRhhLyNCX6wzu1tZjbOIR7Mo6gCKlvL6-88D8c', 'https://lh5.googleusercontent.com/p/AF1QipPUNdO2znp3U10eKA89jiIep3iCFoIDV1uVhrqo']"
322,Cộng Cà phê,"443 Nguyễn Thị Thập, Tân Quy, Quận 7, Thành phố Hồ Chí Minh 100000, Vietnam",congcaphe.com,+84 91 179 11 45,,,"['https://lh5.googleusercontent.com/p/AF1QipMdGn6GWZed8CF3grOJEWvMfcNJ44vnTdcqeMY', 'https://lh5.googleusercontent.com/p/AF1QipMRhhLyNCX6wzu1tZjbOIR7Mo6gCKlvL6-88D8c']"
323,Awesome Coffee Roasters,"994 Đ. Nguyễn Văn Linh, Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,+84 90 882 43 30,,,"['https://lh5.googleusercontent.com/p/AF1QipMC0crTer62T1CyiNXhZTrbbUJmm8lW9RkQq220', 'https://lh5.googleusercontent.com/p/AF1QipMdGn6GWZed8CF3grOJEWvMfcNJ44vnTdcqeMY']"
324,The Vintage Cafe,"Đối diện nhà sách Thái Bình, Số 1 đường số 2, 114 Phan Huy Thực, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,+84 28 2220 5519,238,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNzOTIozJmpMlJfxBUBqE3nn1_MQMwUlmHLbQeH', 'https://lh5.googleusercontent.com/p/AF1QipMC0crTer62T1CyiNXhZTrbbUJmm8lW9RkQq220']"
325,Coffee Koi Trí Nguyễn | Coffee koi view đẹp quận 7,"1a Đ. Số 10, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,,115,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNorj21CxU_qgHY_wHhejGPPNnIVAPX0KRUiM_v', 'https://lh5.googleusercontent.com/p/AF1QipNzOTIozJmpMlJfxBUBqE3nn1_MQMwUlmHLbQeH']"
326,LeHa's Home Cafe,"404 Lê Văn Lương, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,+84 28 2250 8824,106,4.1,"['https://lh5.googleusercontent.com/p/AF1QipN9f8vjyvv-YW6Yx5WjT3hGSchy4AYBjt8i_WyE', 'https://lh5.googleusercontent.com/p/AF1QipNorj21CxU_qgHY_wHhejGPPNnIVAPX0KRUiM_v']"
327,La Gare Coffee,"447 Nguyễn Thị Thập, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 93 803 39 69,190,4.4,"['https://lh5.googleusercontent.com/p/AF1QipPoi0BG_8wuIXq0iQENLIzDk1s8y3_uBmVK5jZ4', 'https://lh5.googleusercontent.com/p/AF1QipN9f8vjyvv-YW6Yx5WjT3hGSchy4AYBjt8i_WyE']"
328,GREENWAY Coffee & More,"149 Số 17, Tân Quy, Quận 7, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 93 261 90 60,178,4.1,"['https://lh5.googleusercontent.com/p/AF1QipOee2MkZ9sVMsReK0j2s-lQSbg4ii5xUcMwR5Qe', 'https://lh5.googleusercontent.com/p/AF1QipPoi0BG_8wuIXq0iQENLIzDk1s8y3_uBmVK5jZ4']"
329,Nguyệt Quế Coffee,"99 Nguyễn Thị Thập, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipNVpFDCVMST4Dq6Ei5A4Z25kcNKbEmLwORDdxtt', 'https://lh5.googleusercontent.com/p/AF1QipOee2MkZ9sVMsReK0j2s-lQSbg4ii5xUcMwR5Qe']"
330,Rock King Coffee Quận 7,"Công viên khu dân cư Belleza, 25 Đ. số 4, Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 362 320 631,46,4.5,"['https://lh5.googleusercontent.com/p/AF1QipO9nOujj35h4vfzmKm5hUTyyn1y0Notyrc_rW9a', 'https://lh5.googleusercontent.com/p/AF1QipNVpFDCVMST4Dq6Ei5A4Z25kcNKbEmLwORDdxtt']"
331,CAFE ACOUSTIC,"PPQ5+XWV, Đường số 38, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,,131,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMQ6Kf2sJSzR9d-YMjUEGMa4L6B4UJ3a8L-CQvz', 'https://lh5.googleusercontent.com/p/AF1QipO9nOujj35h4vfzmKm5hUTyyn1y0Notyrc_rW9a']"
332,Green Coffee,"32 Số 25, Khu dân cư An Phú Hưng, Quận 7, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 90 857 71 47,70,4.5,"['https://lh5.googleusercontent.com/p/AF1QipN4kBh-nSwpG0jl2KfeuROQnrZWIKLG9ydftTt-', 'https://lh5.googleusercontent.com/p/AF1QipMQ6Kf2sJSzR9d-YMjUEGMa4L6B4UJ3a8L-CQvz']"
333,Cafe Ông Hói,"1a Đường Số 40, Tân Quy, Quận 7, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 843 477 777,11,4.8,"['https://lh5.googleusercontent.com/p/AF1QipMtn9t3hzun5swf8YSiUz21W-yCmvJC6PhgaRq8', 'https://lh5.googleusercontent.com/p/AF1QipN4kBh-nSwpG0jl2KfeuROQnrZWIKLG9ydftTt-']"
334,NEW KOI COFFEE,"571 Huỳnh Tấn Phát, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 96 824 05 66,498,4.1,"['https://lh5.googleusercontent.com/p/AF1QipNgriNTqO_7V15P7AvGHdWz9GRUltQ0EzBlQJU9', 'https://lh5.googleusercontent.com/p/AF1QipMtn9t3hzun5swf8YSiUz21W-yCmvJC6PhgaRq8']"
335,Lâm Coffee,"132 Số 47, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,+84 819 682 629,74,4.3,"['https://lh5.googleusercontent.com/p/AF1QipOwsVD6gaaG6kScOey_95kZoOAvotcYOwIxGwaJ', 'https://lh5.googleusercontent.com/p/AF1QipNgriNTqO_7V15P7AvGHdWz9GRUltQ0EzBlQJU9']"
336,ICHI coffee,"Số 1 Số 12, Khu dân Cư Nam Long, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,+84 96 200 20 77,65,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNUEycKpdorZPuWNqTKp5cj6LP04x1AShNlDuSd', 'https://lh5.googleusercontent.com/p/AF1QipOwsVD6gaaG6kScOey_95kZoOAvotcYOwIxGwaJ']"
337,"Bamos Coffee - Tân Phong, Q.7 (Acoustic cuối tuần)","130 Đ. Số 65, Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Vietnam",bamoscoffee.com,+84 91 958 68 88,232,4.4,"['https://lh5.googleusercontent.com/p/AF1QipOlkxUFhuygB0VFj2T-OiLiyRFsVZJfxDhrxzad', 'https://lh5.googleusercontent.com/p/AF1QipNUEycKpdorZPuWNqTKp5cj6LP04x1AShNlDuSd']"
338,CHERRY COFFEE & TEA | QUÁN CÀ PHÊ QUẬN 7| QUÁN CÀ PHÊ GẦN ĐÂY,"24 Đ. Số 2C, Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 96 188 03 08,31,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNKDLr-GX8oPH_dUqvirG8iOQOkPo3fBlckcXbo', 'https://lh5.googleusercontent.com/p/AF1QipOlkxUFhuygB0VFj2T-OiLiyRFsVZJfxDhrxzad']"
339,Waynes Coffee,"803 Đ. Nguyễn Văn Linh, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipP4RzVXwOasg_xIUNTd_3G-T7k1MwBSbaWupA1U', 'https://lh5.googleusercontent.com/p/AF1QipNKDLr-GX8oPH_dUqvirG8iOQOkPo3fBlckcXbo']"
340,Monaco Coffee Quận 7 - TP Hồ Chí Minh,"PPW9+X7W, Đ. 17, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Vietnam",monacocoffee.com.vn,,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipP4RzVXwOasg_xIUNTd_3G-T7k1MwBSbaWupA1U', 'https://lh5.googleusercontent.com/p/AF1QipPuxNEWvFpWTuGhDU9mHVCW5ilnI8BsWDoV_Dfs']"
341,Navido coffee & tea Scenic Valley,"Scenic Valley Building , H0.02, 70000 Ward, Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 795 231 635,17,4.6,"['https://lh5.googleusercontent.com/p/AF1QipP5Xj2fPodosH1SRmrNNm1R0D_-8w6SMbpHQV7D', 'https://lh5.googleusercontent.com/p/AF1QipPuxNEWvFpWTuGhDU9mHVCW5ilnI8BsWDoV_Dfs']"
342,Lekofe - Chi nhánh quận 7,"C1 Nguyễn Văn Quỳ, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Vietnam",lekofe.com,+84 90 968 82 88,10,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPxC0hrQM1aWa39WIvsmj418a4evJig5dTntohu', 'https://lh5.googleusercontent.com/p/AF1QipP5Xj2fPodosH1SRmrNNm1R0D_-8w6SMbpHQV7D']"
343,Lasimi - 147C đường số 17- Quận 7,"147C Số 17, P. Phú Thuận, Quận 7, Thành phố Hồ Chí Minh 72913, Vietnam",lasimi147c.blogspot.com,+84 90 146 44 66,12,4.4,"['https://lh5.googleusercontent.com/p/AF1QipOMc2PhwGmrwf5WwUdV3Iw9XpQSUYbUqE6UP-Zb', 'https://lh5.googleusercontent.com/p/AF1QipPxC0hrQM1aWa39WIvsmj418a4evJig5dTntohu']"
344,Đồng Tâm Coffee Quận 7,"205 Số 17, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,+84 773 057 897,2,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPOpVlL1n2oWX7lnEgV8CQmIz9-ykoBwatfyz8D', 'https://lh5.googleusercontent.com/p/AF1QipOMc2PhwGmrwf5WwUdV3Iw9XpQSUYbUqE6UP-Zb']"
345,Highlands Coffee,"71 Trần Trọng Cung, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 3620 5091,,,"['https://lh5.googleusercontent.com/p/AF1QipOWqomyqkor514oT5tm5vpc4QT4d9GS7FnBbACc', 'https://lh5.googleusercontent.com/p/AF1QipPOpVlL1n2oWX7lnEgV8CQmIz9-ykoBwatfyz8D']"
346,Cafe đường 47,"54 Đ. Lâm Văn Bền, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,,98,3.9,"['https://lh5.googleusercontent.com/p/AF1QipNsFsDFlyYxa9UQAcLpBFUPEf5v5Zzy6uRF9hC5', 'https://lh5.googleusercontent.com/p/AF1QipOWqomyqkor514oT5tm5vpc4QT4d9GS7FnBbACc']"
347,Highlands Coffee,"721 Huỳnh Tấn Phát, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 7100 6667,,,"['https://lh5.googleusercontent.com/p/AF1QipPzlPKPxko8LwDXwrvmZrsRm7m5E61huKTAiKmw', 'https://lh5.googleusercontent.com/p/AF1QipNsFsDFlyYxa9UQAcLpBFUPEf5v5Zzy6uRF9hC5']"
348,Gateau de Blanc Dessert & Cafe,"35 duong Khu Phố Mỹ Tú 3, Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Vietnam",instagram.com,+84 90 884 27 06,250,4.4,"['https://lh5.googleusercontent.com/p/AF1QipM18dwBv_h_qhGpSMkoePsxjQhQXITc30Dq--IG', 'https://lh5.googleusercontent.com/p/AF1QipPzlPKPxko8LwDXwrvmZrsRm7m5E61huKTAiKmw']"
349,Milano Coffee,"1 Đường số 12, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",,,17,4.5,"['https://lh5.googleusercontent.com/p/AF1QipPTEzm313PZmvocYPscptU6dpuFqpwPR79RD3R0', 'https://lh5.googleusercontent.com/p/AF1QipM18dwBv_h_qhGpSMkoePsxjQhQXITc30Dq--IG']"
350,Anh coffee roastery,"200 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",anhcoffeeroastery.vn,+84 886 292 099,,,"['https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE', 'https://lh5.googleusercontent.com/p/AF1QipM0Xut2A6R1cew9i_7LcAskZZX2Ql-DkrJsL8dc']"
351,COCHA MILKTEA&COFFEE,"174 Đ. Âu Đ. Lân, Phường 3, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 90 288 86 54,47,4.7,"['https://lh5.googleusercontent.com/p/AF1QipM0Xut2A6R1cew9i_7LcAskZZX2Ql-DkrJsL8dc', 'https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE']"
352,Coming Home Coffee,"59 Đ. 783 Tạ Quang Bửu, Phường 4, Quận 8, Thành phố Hồ Chí Minh 70000, Vietnam",facebook.com,+84 90 892 93 06,158,4.7,"['https://lh5.googleusercontent.com/p/AF1QipOOriIBengA2WxDVsDCLuCliIN3f8PwLcHx_4P9', 'https://lh5.googleusercontent.com/p/AF1QipM0Xut2A6R1cew9i_7LcAskZZX2Ql-DkrJsL8dc']"
353,Quán Wait Coffee,"53D, Đường 318 Phạm Hùng, Phường 5, Quận 8, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6270 3030,119,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMsxL8cwfOa6JLNjJyjqhuLjffzMxTPwVp-6chG', 'https://lh5.googleusercontent.com/p/AF1QipOOriIBengA2WxDVsDCLuCliIN3f8PwLcHx_4P9']"
354,MAI CAFE | Quán cà phê view đẹp quận 8,"33 270 Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 96 731 98 81,18,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNoNOED5tTyRQGp31RTG7pNrLJie8pRTCrPRW-5', 'https://lh5.googleusercontent.com/p/AF1QipMsxL8cwfOa6JLNjJyjqhuLjffzMxTPwVp-6chG']"
355,Tana Coffee,"71/29 Đ. Bùi Minh Trực, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPoazXJQJudpdTgaZpotrB0ZNO1urGDnOjTdj9b', 'https://lh5.googleusercontent.com/p/AF1QipNoNOED5tTyRQGp31RTG7pNrLJie8pRTCrPRW-5']"
356,CÀ PHÊ PHI LONG QUẬN 8,"22 Nguyễn Thị Tần, Phường 3, Quận 8, Thành phố Hồ Chí Minh, Vietnam",caphephamay.com,+84 93 301 02 08,15,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMyG7YDGLihrieaVAVdgRrd-b5zw9hBK-LL1SBU', 'https://lh5.googleusercontent.com/p/AF1QipPoazXJQJudpdTgaZpotrB0ZNO1urGDnOjTdj9b']"
357,1986 Tea | Coffee,"108 A Đ. Bùi Minh Trực, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 90 454 96 92,82,4.7,"['https://lh5.googleusercontent.com/p/AF1QipMcN24VOsXVpJhBUaatLoKuY1b0-Hdpy30mujOy', 'https://lh5.googleusercontent.com/p/AF1QipMyG7YDGLihrieaVAVdgRrd-b5zw9hBK-LL1SBU']"
358,Krông Coffee Quận 8,"09 Bến Bình Đông, Phường 15, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,26,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNto_zHxLLyXo74L04W2831-Acwtx6FLYVxBWTh', 'https://lh5.googleusercontent.com/p/AF1QipMcN24VOsXVpJhBUaatLoKuY1b0-Hdpy30mujOy']"
359,Vườn Xanh Coffee,"286a Đ. Tạ Quang Bửu, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 90 312 21 22,,,"['https://lh5.googleusercontent.com/p/AF1QipNwkcoigFx-53kfT36CmLokZUrkpZS_-x1MmqE7', 'https://lh5.googleusercontent.com/p/AF1QipNto_zHxLLyXo74L04W2831-Acwtx6FLYVxBWTh']"
360,SOLEDAD COFFEE chi nhánh Quận 8,"45 Đ. Âu Đ. Lân, Phường 3, Quận 8, Thành phố Hồ Chí Minh, Vietnam",soledadcoffee.buynow.vn,+84 90 241 17 46,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipM5MJzVLhUtz9Ba5Jvis9j0heuqfSBjzm5eNqXp', 'https://lh5.googleusercontent.com/p/AF1QipNwkcoigFx-53kfT36CmLokZUrkpZS_-x1MmqE7']"
361,Bến Coffee,"373 Bến Bình Đông, Phường 13, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,16,4.6,"['https://lh5.googleusercontent.com/p/AF1QipM0IW88dN5I2ZMRIEnz2ZF3iGJzK8mt-JGpvZz2', 'https://lh5.googleusercontent.com/p/AF1QipM5MJzVLhUtz9Ba5Jvis9j0heuqfSBjzm5eNqXp']"
362,Cafe vent pegasuite quận 8,"996 tạ quang bửu phường 6 quận 8 Căn PH50 dãy nhà phố tòa nhà Pegasuite, Thành phố Hồ Chí Minh 70000, Vietnam",business.site,+84 899 600 079,54,4.0,"['https://lh5.googleusercontent.com/p/AF1QipP3cC4z1SxmhUHKhhLa1y1XoALgx0Hr2qCZSWM-', 'https://lh5.googleusercontent.com/p/AF1QipM0IW88dN5I2ZMRIEnz2ZF3iGJzK8mt-JGpvZz2']"
363,Cafe Sân Vườn,"1107 Dương Bạch Mai, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPODeih7fN9WQp1nJ6cNnnzUfSS31X811PgEIVf', 'https://lh5.googleusercontent.com/p/AF1QipP3cC4z1SxmhUHKhhLa1y1XoALgx0Hr2qCZSWM-']"
364,Mia Cafe (Quận 8),"6 Đ. Thanh Loan, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 93 888 70 47,24,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMclzKM-CaRJ8ANWl0PTpGUNcXXzZD8TzDy9_cO', 'https://lh5.googleusercontent.com/p/AF1QipPODeih7fN9WQp1nJ6cNnnzUfSS31X811PgEIVf']"
365,Light Way Coffee,"751 Đ. Tạ Quang Bửu, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,10,4.9,"['https://lh5.googleusercontent.com/p/AF1QipP0ClLdIOsWzkLByxylq7H-lrwn7rcpoDEH_uHm', 'https://lh5.googleusercontent.com/p/AF1QipMclzKM-CaRJ8ANWl0PTpGUNcXXzZD8TzDy9_cO']"
366,Good Cafe,"114 Đường Võ Liêm Sơn, Phường 4, Quận 8, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 372 529 096,,,"['https://lh5.googleusercontent.com/p/AF1QipNisZDs47G8lQxjpAdiTFLcTknyg2igIGx-3d4g', 'https://lh5.googleusercontent.com/p/AF1QipP0ClLdIOsWzkLByxylq7H-lrwn7rcpoDEH_uHm']"
367,SALLA COFFEE,"116 Đ.Hồ Thành Biên, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6650 7089,,,"['https://lh5.googleusercontent.com/p/AF1QipPm9_lqI_1wrRtO6glvZw4tXnUbXdcfplWHErRj', 'https://lh5.googleusercontent.com/p/AF1QipNisZDs47G8lQxjpAdiTFLcTknyg2igIGx-3d4g']"
368,Ken house coffee,"2 Đ. Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,32,4.3,"['https://lh5.googleusercontent.com/p/AF1QipN8ekHIdatNLWnrpZqVy3tHcvxx0iqKx-iBei7c', 'https://lh5.googleusercontent.com/p/AF1QipPm9_lqI_1wrRtO6glvZw4tXnUbXdcfplWHErRj']"
369,T86 cafe,"1 Đ. Số 394A Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,33,4.7,"['https://lh5.googleusercontent.com/p/AF1QipMFLifPWYVimyE9mu6okqzjcmN5siI-CNCsgQmt', 'https://lh5.googleusercontent.com/p/AF1QipN8ekHIdatNLWnrpZqVy3tHcvxx0iqKx-iBei7c']"
370,Leo Coffee 1,"879 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 93 700 12 85,,,"['https://lh5.googleusercontent.com/p/AF1QipNNY-5RNdVTJZj2W7OacUMZTvvnsEiCW1OsH85l', 'https://lh5.googleusercontent.com/p/AF1QipMFLifPWYVimyE9mu6okqzjcmN5siI-CNCsgQmt']"
371,D’Coffee Shop,"PMQ9+86W, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 91 921 00 15,,,"['https://lh5.googleusercontent.com/p/AF1QipOILC7OcVdhNHgWHnO15dnBy13_OFSKmltkcmJT', 'https://lh5.googleusercontent.com/p/AF1QipNNY-5RNdVTJZj2W7OacUMZTvvnsEiCW1OsH85l']"
372,Visa Coffee & Tea,"144 Đ. An D. Vương, Phường 16, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 94 614 21 44,114,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNpWLfckrbBCi-JbZEO7Ug3_MPE8A_h21F7orw5', 'https://lh5.googleusercontent.com/p/AF1QipOILC7OcVdhNHgWHnO15dnBy13_OFSKmltkcmJT']"
373,ZERUS caffe,"337B Bến Bình Đông, Phường 13, Quận 8, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 94 518 11 81,242,4.4,"['https://lh5.googleusercontent.com/p/AF1QipOs7dQsm6tjy-7vPCBCmNumcORmCUIir77BgtEa', 'https://lh5.googleusercontent.com/p/AF1QipNpWLfckrbBCi-JbZEO7Ug3_MPE8A_h21F7orw5']"
374,Quán Cafe Điểm Hẹn,"1795/50 Phạm Thế Hiển, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 93 811 04 08,52,4.2,"['https://lh5.googleusercontent.com/p/AF1QipOEp2PtdHhpicIxDV2ExoKaAffxMmH3EN5VUQJL', 'https://lh5.googleusercontent.com/p/AF1QipOs7dQsm6tjy-7vPCBCmNumcORmCUIir77BgtEa']"
375,The coffee Life,"191 Đ. Nguyễn Thị Mười, Phường 4, Quận 8, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeelife.vn,+84 93 945 93 98,78,4.4,"['https://lh5.googleusercontent.com/p/AF1QipPXcZTSJ1D7u9IkcWKlm-UkxR_3b6XxH_6MKDpg', 'https://lh5.googleusercontent.com/p/AF1QipOEp2PtdHhpicIxDV2ExoKaAffxMmH3EN5VUQJL']"
376,Highlands Coffee 206 Cao Lỗ,"208 Đ. Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh 70000, Vietnam",highlandscoffee.com.vn,+84 28 7108 8208,,,"['https://lh5.googleusercontent.com/p/AF1QipM5rbgmA3IwUJq9JH_31b0ScnCD1Z2tgBT2NFCI', 'https://lh5.googleusercontent.com/p/AF1QipPXcZTSJ1D7u9IkcWKlm-UkxR_3b6XxH_6MKDpg']"
377,NÂU ĐÁ Coffee,"16 Hẻm 238, QL50, Phường 6, Quận 8, Thành phố Hồ Chí Minh 12345, Vietnam",naudacoffee.business.site,+84 90 723 37 53,,,"['https://lh5.googleusercontent.com/p/AF1QipOQo5Xra8ikAZf_49TZ30c6ZgtunJJ3ovs8vpyz', 'https://lh5.googleusercontent.com/p/AF1QipM5rbgmA3IwUJq9JH_31b0ScnCD1Z2tgBT2NFCI']"
378,Cafe Ngọc Hà,"36 Liên Tỉnh 5, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,10,4.6,"['https://lh5.googleusercontent.com/p/AF1QipPLRs_EnqSKKYhhy3Ke1fNVXsJg5yAOmlLFlnTA', 'https://lh5.googleusercontent.com/p/AF1QipOQo5Xra8ikAZf_49TZ30c6ZgtunJJ3ovs8vpyz']"
379,VIVA STAR COFFEE,"904 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh 70000, Vietnam",vivastarcoffee.com,,,,"['https://lh5.googleusercontent.com/p/AF1QipOoYr0rep-ERlBXUvhUw_I95qv_eS1COARgefL_', 'https://lh5.googleusercontent.com/p/AF1QipPLRs_EnqSKKYhhy3Ke1fNVXsJg5yAOmlLFlnTA']"
380,Highlands Coffee,"312 - 314 Tùng Thiện Vương, Phường 13, Quận 8, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 3857 9888,,,"['https://lh5.googleusercontent.com/p/AF1QipOYWhSko4EGr7F4TWshgcBSf0HH9F6PLAonL9de', 'https://lh5.googleusercontent.com/p/AF1QipOoYr0rep-ERlBXUvhUw_I95qv_eS1COARgefL_']"
381,Mộc Milk Tea & Coffee | Trà sữa quận 8,"731 Đ. Hưng Phú, Phường 09, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,+84 90 726 02 20,6,5.0,"['https://lh5.googleusercontent.com/p/AF1QipP-m3Nfx2XfQh8_KVeF2yiuKpv38fdJb5try_qH', 'https://lh5.googleusercontent.com/p/AF1QipOYWhSko4EGr7F4TWshgcBSf0HH9F6PLAonL9de']"
382,Sapphire Coffee | Cà phê ngon quận 8,"35 Đông Hồ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Vietnam",,,4,5.0,"['https://lh5.googleusercontent.com/p/AF1QipOpm5zuZuVrvXYz6dK4C3VN_LGFcvVIaOtqbS6J', 'https://lh5.googleusercontent.com/p/AF1QipP-m3Nfx2XfQh8_KVeF2yiuKpv38fdJb5try_qH']"
383,Passio Coffee Tạ Quang Bửu,"877 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Vietnam",facebook.com,,115,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNuhZGhhXf_FDsCJ1Og995JRCVo_KWEy29weyI', 'https://lh5.googleusercontent.com/p/AF1QipOpm5zuZuVrvXYz6dK4C3VN_LGFcvVIaOtqbS6J']"
